occurrence_key,species,lat,lon,image_url,license,width,height,image_path
4528267058,Danaus gilippus,25.996836,-97.568336,https://inaturalist-open-data.s3.amazonaws.com/photos/353086611/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1240,../data/images_licensed\4528267058_040ebca544.jpeg
4528342892,Libytheana carinenta,26.178852,-98.386293,https://inaturalist-open-data.s3.amazonaws.com/photos/353688861/original.jpeg,http://creativecommons.org/licenses/by/4.0/,2048,1365,../data/images_licensed\4528342892_298d7d520a.jpeg
4527966190,Phyciodes phaon,29.427973,-98.636505,https://inaturalist-open-data.s3.amazonaws.com/photos/348304223/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2048,../data/images_licensed\4527966190_a0db56060c.jpg
4535672345,Danaus plexippus,37.706362,-122.195137,https://inaturalist-open-data.s3.amazonaws.com/photos/354097803/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4535672345_84a62fbbc1.jpg
4527966189,Vanessa atalanta,29.417119,-98.614883,https://inaturalist-open-data.s3.amazonaws.com/photos/348303439/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2048,../data/images_licensed\4527966189_7ad437de0e.jpg
4527972260,Danaus gilippus,29.302809,-98.493339,https://inaturalist-open-data.s3.amazonaws.com/photos/346270674/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2048,../data/images_licensed\4527972260_3ef4ae92b9.jpg
4535685361,Dryas iulia,25.191533,-80.356514,https://inaturalist-open-data.s3.amazonaws.com/photos/354132892/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4535685361_cda3a828f7.jpg
4596822637,Dione vanillae,37.225356,-121.845178,https://inaturalist-open-data.s3.amazonaws.com/photos/345408831/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,768,1024,../data/images_licensed\4596822637_74e498ca1a.jpeg
4535879062,Danaus gilippus,33.977064,-112.176097,https://inaturalist-open-data.s3.amazonaws.com/photos/347396975/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4535879062_bdff1cdf0b.jpg
4535909491,Danaus gilippus,26.260527,-98.533809,https://inaturalist-open-data.s3.amazonaws.com/photos/354247183/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4535909491_0f209e1e95.jpg
4596822637,Dione vanillae,37.225356,-121.845178,https://inaturalist-open-data.s3.amazonaws.com/photos/345407975/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4596822637_a902f85d94.jpeg
4596835658,Junonia coenia,28.250306,-80.699382,https://inaturalist-open-data.s3.amazonaws.com/photos/348568398/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,663,442,../data/images_licensed\4596835658_59e7d0165e.jpeg
4596822637,Dione vanillae,37.225356,-121.845178,https://inaturalist-open-data.s3.amazonaws.com/photos/345408877/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4596822637_8f915eaab8.jpeg
4535805339,Vanessa atalanta,33.149084,-117.249605,https://inaturalist-open-data.s3.amazonaws.com/photos/355409358/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1152,../data/images_licensed\4535805339_7307519b15.jpeg
4535685361,Dryas iulia,25.191533,-80.356514,https://inaturalist-open-data.s3.amazonaws.com/photos/354132903/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4535685361_66032ea106.jpg
4596835658,Junonia coenia,28.250306,-80.699382,https://inaturalist-open-data.s3.amazonaws.com/photos/348568407/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,676,451,../data/images_licensed\4596835658_01f5be1f25.jpeg
4596822637,Dione vanillae,37.225356,-121.845178,https://inaturalist-open-data.s3.amazonaws.com/photos/345407988/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4596822637_c4827011e4.jpeg
4535763382,Danaus plexippus,34.062745,-118.438203,https://inaturalist-open-data.s3.amazonaws.com/photos/354808050/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4535763382_5b7808d876.jpg
4535685361,Dryas iulia,25.191533,-80.356514,https://inaturalist-open-data.s3.amazonaws.com/photos/354132915/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4535685361_759f0d839e.jpg
4596822637,Dione vanillae,37.225356,-121.845178,https://inaturalist-open-data.s3.amazonaws.com/photos/345407965/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4596822637_0a81d310ce.jpeg
4596857624,Dione vanillae,35.225022,-97.306738,https://inaturalist-open-data.s3.amazonaws.com/photos/346919594/original.jpg,http://creativecommons.org/licenses/by/4.0/,1152,2048,../data/images_licensed\4596857624_c7ec1c85e9.jpg
4596857624,Dione vanillae,35.225022,-97.306738,https://inaturalist-open-data.s3.amazonaws.com/photos/346919575/original.jpg,http://creativecommons.org/licenses/by/4.0/,1152,2048,../data/images_licensed\4596857624_4f04101bce.jpg
4597085180,Vanessa atalanta,32.365555,-106.564438,https://inaturalist-open-data.s3.amazonaws.com/photos/358449947/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,462,616,../data/images_licensed\4597085180_e91891d8b2.jpg
4596945294,Junonia coenia,29.692569,-82.260378,https://inaturalist-open-data.s3.amazonaws.com/photos/357141586/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1901,1809,../data/images_licensed\4596945294_75d7935cc1.jpeg
4596857624,Dione vanillae,35.225022,-97.306738,https://inaturalist-open-data.s3.amazonaws.com/photos/346919587/original.jpg,http://creativecommons.org/licenses/by/4.0/,1152,2048,../data/images_licensed\4596857624_a0467eb997.jpg
4535863235,Dione vanillae,34.115146,-118.263118,https://inaturalist-open-data.s3.amazonaws.com/photos/353846403/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4535863235_c57da0e838.jpg
4596822637,Dione vanillae,37.225356,-121.845178,https://inaturalist-open-data.s3.amazonaws.com/photos/345407935/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4596822637_05411db4d7.jpeg
4597085180,Vanessa atalanta,32.365555,-106.564438,https://inaturalist-open-data.s3.amazonaws.com/photos/358450140/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,730,868,../data/images_licensed\4597085180_d90a8a7a46.jpg
4596951764,Danaus plexippus,27.042987,-82.0423,https://inaturalist-open-data.s3.amazonaws.com/photos/356711438/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1387,../data/images_licensed\4596951764_578f02071f.jpg
4536000473,Nymphalis antiopa,33.826805,-118.343978,https://inaturalist-open-data.s3.amazonaws.com/photos/354874497/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1250,893,../data/images_licensed\4536000473_89e892e37c.jpg
4596857624,Dione vanillae,35.225022,-97.306738,https://inaturalist-open-data.s3.amazonaws.com/photos/346919582/original.jpg,http://creativecommons.org/licenses/by/4.0/,1152,2048,../data/images_licensed\4596857624_3a4798bf90.jpg
4528278005,Myscelia ethusa,25.99625,-97.567169,https://inaturalist-open-data.s3.amazonaws.com/photos/353086486/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1201,../data/images_licensed\4528278005_16228ddd6f.jpeg
4597270628,Dione vanillae,29.453997,-98.56092,https://inaturalist-open-data.s3.amazonaws.com/photos/351939958/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1524,1521,../data/images_licensed\4597270628_30b2747e6a.jpg
4597129559,Danaus plexippus,33.892154,-118.397831,https://inaturalist-open-data.s3.amazonaws.com/photos/358644294/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1366,2048,../data/images_licensed\4597129559_520fd98491.jpg
4597270628,Dione vanillae,29.453997,-98.56092,https://inaturalist-open-data.s3.amazonaws.com/photos/351939983/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597270628_54d025141b.jpg
4597182853,Dione vanillae,32.875896,-117.240649,https://inaturalist-open-data.s3.amazonaws.com/photos/358858440/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1170,1205,../data/images_licensed\4597182853_703d5e259a.jpg
4597005946,Danaus plexippus,29.743712,-95.406822,https://inaturalist-open-data.s3.amazonaws.com/photos/357534031/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597005946_d94c293a3e.jpg
4528191209,Vanessa atalanta,29.574298,-98.616303,https://inaturalist-open-data.s3.amazonaws.com/photos/345602864/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2048,../data/images_licensed\4528191209_77c5fd193a.jpg
4597090440,Danaus plexippus,34.054908,-118.242643,https://inaturalist-open-data.s3.amazonaws.com/photos/357865940/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1170,1455,../data/images_licensed\4597090440_e6fb223ca8.jpg
4597304568,Vanessa cardui,34.215522,-118.292525,https://inaturalist-open-data.s3.amazonaws.com/photos/344705941/original.jpg,http://creativecommons.org/licenses/by/4.0/,1536,2048,../data/images_licensed\4597304568_518f74a3b7.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888908/original.jpg,http://creativecommons.org/licenses/by/4.0/,1130,2048,../data/images_licensed\4597298675_0612c1b8fa.jpg
4527966190,Phyciodes phaon,29.427973,-98.636505,https://inaturalist-open-data.s3.amazonaws.com/photos/348304226/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2048,../data/images_licensed\4527966190_8615cb3a09.jpg
4597304568,Vanessa cardui,34.215522,-118.292525,https://inaturalist-open-data.s3.amazonaws.com/photos/344705982/original.jpg,http://creativecommons.org/licenses/by/4.0/,1536,2048,../data/images_licensed\4597304568_4ef14a159f.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888926/original.jpg,http://creativecommons.org/licenses/by/4.0/,1957,1957,../data/images_licensed\4597298675_90c3093a45.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888912/original.jpg,http://creativecommons.org/licenses/by/4.0/,2048,2048,../data/images_licensed\4597298675_e619ba03e7.jpg
4597304568,Vanessa cardui,34.215522,-118.292525,https://inaturalist-open-data.s3.amazonaws.com/photos/344706002/original.jpg,http://creativecommons.org/licenses/by/4.0/,1536,2048,../data/images_licensed\4597304568_df64c2e145.jpg
4597304568,Vanessa cardui,34.215522,-118.292525,https://inaturalist-open-data.s3.amazonaws.com/photos/344705965/original.jpg,http://creativecommons.org/licenses/by/4.0/,1536,2048,../data/images_licensed\4597304568_1121912a2d.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888939/original.jpg,http://creativecommons.org/licenses/by/4.0/,2021,2048,../data/images_licensed\4597298675_a1d8b478ad.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888933/original.jpg,http://creativecommons.org/licenses/by/4.0/,2004,2004,../data/images_licensed\4597298675_a53f489d8d.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888903/original.jpg,http://creativecommons.org/licenses/by/4.0/,2000,2000,../data/images_licensed\4597298675_7f38837eaa.jpg
4597304568,Vanessa cardui,34.215522,-118.292525,https://inaturalist-open-data.s3.amazonaws.com/photos/344705991/original.jpg,http://creativecommons.org/licenses/by/4.0/,1536,2048,../data/images_licensed\4597304568_27dcc9b0be.jpg
4597411527,Heliconius charithonia,25.963954,-80.345618,https://inaturalist-open-data.s3.amazonaws.com/photos/356564991/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,868,1153,../data/images_licensed\4597411527_c85359e67f.jpeg
4597397833,Vanessa virginiensis,29.970283,-98.253149,https://inaturalist-open-data.s3.amazonaws.com/photos/356783194/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597397833_8c368d63a2.jpg
4597397833,Vanessa virginiensis,29.970283,-98.253149,https://inaturalist-open-data.s3.amazonaws.com/photos/356783215/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597397833_6c172f4d85.jpg
4597411527,Heliconius charithonia,25.963954,-80.345618,https://inaturalist-open-data.s3.amazonaws.com/photos/356565021/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,954,1266,../data/images_licensed\4597411527_f762de2dec.jpeg
4597411527,Heliconius charithonia,25.963954,-80.345618,https://inaturalist-open-data.s3.amazonaws.com/photos/356565056/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,818,1086,../data/images_licensed\4597411527_6c78e42bd1.jpeg
4597493316,Vanessa atalanta,28.036653,-97.030529,https://inaturalist-open-data.s3.amazonaws.com/photos/357064504/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1366,../data/images_licensed\4597493316_de74e879dc.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888913/original.jpg,http://creativecommons.org/licenses/by/4.0/,1619,2048,../data/images_licensed\4597298675_0e880bcf68.jpg
4597298675,Junonia coenia,28.946886,-96.583425,https://inaturalist-open-data.s3.amazonaws.com/photos/348888931/original.jpg,http://creativecommons.org/licenses/by/4.0/,2048,2048,../data/images_licensed\4597298675_bfa08f0778.jpg
4597316604,Junonia grisea,38.214411,-122.663177,https://inaturalist-open-data.s3.amazonaws.com/photos/344196779/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597316604_49c5c3a737.jpeg
4600009529,Danaus plexippus,29.747657,-95.399364,https://inaturalist-open-data.s3.amazonaws.com/photos/357533985/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4600009529_a795772f48.jpg
4597563422,Danaus plexippus,36.626669,-121.930859,https://inaturalist-open-data.s3.amazonaws.com/photos/357773783/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597563422_87fb6fd323.jpg
4597563422,Danaus plexippus,36.626669,-121.930859,https://inaturalist-open-data.s3.amazonaws.com/photos/357773759/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597563422_4e1ca96894.jpg
4597494054,Danaus plexippus,36.977081,-122.02349,https://inaturalist-open-data.s3.amazonaws.com/photos/357575753/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597494054_836f3ef90b.jpeg
4597505657,Nymphalis antiopa,34.125233,-118.110908,https://inaturalist-open-data.s3.amazonaws.com/photos/357403985/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597505657_669aad7ee8.jpg
4597436395,Danaus plexippus,37.35292,-121.817555,https://inaturalist-open-data.s3.amazonaws.com/photos/356547625/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597436395_fc0e5a0ccf.jpg
4606693039,Danaus plexippus,25.723633,-80.280328,https://inaturalist-open-data.s3.amazonaws.com/photos/360901294/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4606693039_7897d8f3c0.jpg
4597494054,Danaus plexippus,36.977081,-122.02349,https://inaturalist-open-data.s3.amazonaws.com/photos/357751604/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1647,../data/images_licensed\4597494054_0bd40abccb.jpeg
4597316604,Junonia grisea,38.214411,-122.663177,https://inaturalist-open-data.s3.amazonaws.com/photos/344196789/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597316604_8e31900bdb.jpeg
4606692327,Junonia coenia,24.547281,-81.78575,https://inaturalist-open-data.s3.amazonaws.com/photos/360653341/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4606692327_7d046f78fb.jpeg
4597304568,Vanessa cardui,34.215522,-118.292525,https://inaturalist-open-data.s3.amazonaws.com/photos/344706021/original.jpg,http://creativecommons.org/licenses/by/4.0/,1536,2048,../data/images_licensed\4597304568_ca802997d4.jpg
4607173886,Vanessa atalanta,29.69241,-98.342728,https://inaturalist-open-data.s3.amazonaws.com/photos/362429390/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,959,640,../data/images_licensed\4607173886_7a6bf4fd28.jpeg
4606573939,Anartia jatrophae,25.382173,-80.60698,https://inaturalist-open-data.s3.amazonaws.com/photos/360749689/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1536,../data/images_licensed\4606573939_5659f94ae7.jpg
4597317635,Nymphalis antiopa,33.839988,-118.195337,https://inaturalist-open-data.s3.amazonaws.com/photos/359097013/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597317635_6683eaa6a2.jpg
4607573394,Vanessa cardui,29.884026,-98.196018,https://inaturalist-open-data.s3.amazonaws.com/photos/362145452/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1869,1489,../data/images_licensed\4607573394_1d68c6e819.jpeg
4597563422,Danaus plexippus,36.626669,-121.930859,https://inaturalist-open-data.s3.amazonaws.com/photos/357773805/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597563422_58b1132939.jpg
4846961724,Vanessa atalanta,38.113932,-122.210969,https://inaturalist-open-data.s3.amazonaws.com/photos/366103888/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1073,1375,../data/images_licensed\4846961724_4bbe423bbf.jpg
4607039009,Heliconius charithonia,26.350378,-80.090505,https://inaturalist-open-data.s3.amazonaws.com/photos/362466124/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4607039009_d0eb10f634.jpg
4607630496,Vanessa atalanta,29.457425,-98.457663,https://inaturalist-open-data.s3.amazonaws.com/photos/363226623/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1529,1775,../data/images_licensed\4607630496_b00c2a9d7d.jpg
4607397962,Heliconius charithonia,25.647292,-80.356912,https://inaturalist-open-data.s3.amazonaws.com/photos/361647938/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4607397962_3a00c89cb7.jpg
4606910771,Euptoieta claudia,29.869522,-98.194684,https://inaturalist-open-data.s3.amazonaws.com/photos/362145197/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4606910771_daadc22cc8.jpeg
4846983277,Vanessa annabella,34.402706,-119.738846,https://inaturalist-open-data.s3.amazonaws.com/photos/366751431/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1469,../data/images_licensed\4846983277_dc26e5e24c.jpeg
4852038685,Danaus plexippus,34.036217,-118.385959,https://inaturalist-open-data.s3.amazonaws.com/photos/371132850/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,750,997,../data/images_licensed\4852038685_82d897e90c.jpg
4607397962,Heliconius charithonia,25.647292,-80.356912,https://inaturalist-open-data.s3.amazonaws.com/photos/361647977/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4607397962_6c20d51af2.jpg
4607573394,Vanessa cardui,29.884026,-98.196018,https://inaturalist-open-data.s3.amazonaws.com/photos/362145429/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4607573394_db244326cb.jpeg
4851982230,Danaus plexippus,25.723653,-80.280205,https://inaturalist-open-data.s3.amazonaws.com/photos/370180234/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1103,2048,../data/images_licensed\4851982230_16e9616e34.jpg
4607479864,Vanessa virginiensis,29.934661,-100.080489,https://inaturalist-open-data.s3.amazonaws.com/photos/361402153/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4607479864_501a039919.jpeg
4852038685,Danaus plexippus,34.036217,-118.385959,https://inaturalist-open-data.s3.amazonaws.com/photos/371132911/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,750,995,../data/images_licensed\4852038685_e1d542b900.jpg
4606573939,Anartia jatrophae,25.382173,-80.60698,https://inaturalist-open-data.s3.amazonaws.com/photos/360749679/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1536,../data/images_licensed\4606573939_79bd20ac69.jpg
4852038685,Danaus plexippus,34.036217,-118.385959,https://inaturalist-open-data.s3.amazonaws.com/photos/371132778/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,750,992,../data/images_licensed\4852038685_a4060c47f5.jpg
4851850289,Danaus plexippus,34.017567,-118.287135,https://inaturalist-open-data.s3.amazonaws.com/photos/367780025/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1069,../data/images_licensed\4851850289_d754d2b8a8.jpeg
4600188799,Vanessa cardui,30.553185,-97.532639,https://inaturalist-open-data.s3.amazonaws.com/photos/360461716/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4600188799_3bf499a1b1.jpeg
4851787788,Danaus plexippus,36.626509,-121.930554,https://inaturalist-open-data.s3.amazonaws.com/photos/368383544/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4851787788_b91f483ba8.jpg
4597317635,Nymphalis antiopa,33.839988,-118.195337,https://inaturalist-open-data.s3.amazonaws.com/photos/359097054/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4597317635_626331aec5.jpg
4852241849,Dione vanillae,34.017914,-118.288214,https://inaturalist-open-data.s3.amazonaws.com/photos/367781276/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1068,../data/images_licensed\4852241849_416f3c07b0.jpeg
4852282881,Danaus plexippus,34.017936,-118.288294,https://inaturalist-open-data.s3.amazonaws.com/photos/367781268/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1200,../data/images_licensed\4852282881_b99ebb6ab7.jpeg
4606910771,Euptoieta claudia,29.869522,-98.194684,https://inaturalist-open-data.s3.amazonaws.com/photos/362145200/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4606910771_d4a4b05dbf.jpeg
4852241849,Dione vanillae,34.017914,-118.288214,https://inaturalist-open-data.s3.amazonaws.com/photos/367781277/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1069,../data/images_licensed\4852241849_762f757776.jpeg
4847083082,Danaus plexippus,25.723842,-80.279633,https://inaturalist-open-data.s3.amazonaws.com/photos/366871386/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4847083082_226ba095a8.jpg
4852738300,Danaus plexippus,34.017917,-118.287879,https://inaturalist-open-data.s3.amazonaws.com/photos/367780173/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1066,../data/images_licensed\4852738300_6ffb603325.jpeg
4852233646,Anartia jatrophae,25.940525,-97.520517,https://inaturalist-open-data.s3.amazonaws.com/photos/370376810/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4852233646_5ccf1379df.jpg
4852282881,Danaus plexippus,34.017936,-118.288294,https://inaturalist-open-data.s3.amazonaws.com/photos/367781259/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1200,../data/images_licensed\4852282881_6df3a66f73.jpeg
4852738300,Danaus plexippus,34.017917,-118.287879,https://inaturalist-open-data.s3.amazonaws.com/photos/367780167/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1068,../data/images_licensed\4852738300_10292217d4.jpeg
4852779288,Dione vanillae,34.017987,-118.287723,https://inaturalist-open-data.s3.amazonaws.com/photos/367780049/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1070,../data/images_licensed\4852779288_add6dbfe40.jpeg
4852779288,Dione vanillae,34.017987,-118.287723,https://inaturalist-open-data.s3.amazonaws.com/photos/367780053/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1200,../data/images_licensed\4852779288_8fbd1e9e6c.jpeg
4852027561,Danaus gilippus,25.941903,-97.520517,https://inaturalist-open-data.s3.amazonaws.com/photos/370376715/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4852027561_ad32fe670c.jpg
4852788672,Danaus plexippus,34.017946,-118.287935,https://inaturalist-open-data.s3.amazonaws.com/photos/367780187/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1067,../data/images_licensed\4852788672_a20ce0fc75.jpeg
4852768446,Danaus plexippus,34.017926,-118.287865,https://inaturalist-open-data.s3.amazonaws.com/photos/367780169/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1070,../data/images_licensed\4852768446_f587f3c3ad.jpeg
4852779288,Dione vanillae,34.017987,-118.287723,https://inaturalist-open-data.s3.amazonaws.com/photos/367780051/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1200,../data/images_licensed\4852779288_4acfcbde6f.jpeg
4852448339,Libytheana carinenta,26.309052,-97.950804,https://inaturalist-open-data.s3.amazonaws.com/photos/388306052/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4852448339_65d8a35c72.jpg
4852206676,Danaus plexippus,25.723774,-80.280243,https://inaturalist-open-data.s3.amazonaws.com/photos/367905946/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1170,1535,../data/images_licensed\4852206676_8b7db2c2b4.jpg
4852779288,Dione vanillae,34.017987,-118.287723,https://inaturalist-open-data.s3.amazonaws.com/photos/367780050/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1200,../data/images_licensed\4852779288_7dd4636ae2.jpeg
4852532786,Vanessa atalanta,29.575288,-97.97852,https://inaturalist-open-data.s3.amazonaws.com/photos/374119733/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4852532786_4fd10fdd64.jpg
4852788674,Danaus plexippus,34.017905,-118.288316,https://inaturalist-open-data.s3.amazonaws.com/photos/367781284/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1200,../data/images_licensed\4852788674_25c4e0fda0.jpeg
4852795135,Dione vanillae,34.017986,-118.287731,https://inaturalist-open-data.s3.amazonaws.com/photos/367780057/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1069,../data/images_licensed\4852795135_20a9b45bc4.jpeg
4852788672,Danaus plexippus,34.017946,-118.287935,https://inaturalist-open-data.s3.amazonaws.com/photos/367780188/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1068,../data/images_licensed\4852788672_8a47aad43b.jpeg
4852795135,Dione vanillae,34.017986,-118.287731,https://inaturalist-open-data.s3.amazonaws.com/photos/367780071/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1069,../data/images_licensed\4852795135_05c57e2f87.jpeg
4852795135,Dione vanillae,34.017986,-118.287731,https://inaturalist-open-data.s3.amazonaws.com/photos/367780074/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1067,../data/images_licensed\4852795135_763d608f83.jpeg
4852795135,Dione vanillae,34.017986,-118.287731,https://inaturalist-open-data.s3.amazonaws.com/photos/367780056/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1600,1068,../data/images_licensed\4852795135_d2f5b3baac.jpeg
